AcademicGroup,AcademicOrganization,Subject,Catalog Number,Section,Class Number,Title,Instructor,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Waitlist Cap,Waitlist Total
,,SOA, 376,2,14803,Women&Sexualities across Cult,"Rodrigues,Isabel F",30,10,20,Open,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-110,15,0
,,SOA, 380,1,13098,Jews and Judaisms,"Miller,Larry M",30,16,14,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-118,15,0
,,SOA, 380,2,13099,Jews and Judaisms,"Miller,Larry M",30,15,15,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-118,15,0
,,SOA, 381,1,13100,Socl Impact of Sci&Tech,"Magrass,Yale R",30,25,5,Open,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-108,15,0
,,SOA, 381,7101,14372,Socl Impact of Sci&Tech,"Robertson,Jean B",25,12,13,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,SOA, 386,1,13101,Sustainability in Action,"Kulick,Rachel",30,27,3,Open,Lecture,,,Y,,,,,3:00 PM,5:30 PM,LARTS-110,15,0
,,SOA, 420,1,13638,Senior Seminar,"Robinson,Robin A",21,15,6,Open,Seminar,,,Y,,,,,3:00 PM,5:30 PM,LARTS-118,15,0
,,SOA, 420,8101,16543,Senior Seminar,"Robinson,Robin A",4,4,0,Closed,Seminar,,,Y,,,,,3:00 PM,5:30 PM,LARTS-118,0,0
,,SOA, 450,1,13103,Internship,"deSa,Maria Gloria",20,20,0,Closed,Practicum,,Y,,,,,,3:30 PM,6:00 PM,LARTS-103,15,0
,,SOA, 492,1,15464,Thesis Research I,"Magrass,Yale R",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,SOA, 492,2,16727,Thesis Research I,"Robinson,Robin A",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,SOA, 495,1,15786,Independent Study,"Robinson,Robin A",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,SOA, 495,2,16578,Independent Study,"Robinson,Robin A",1,0,1,Open,Independent Study,,,,,,,,,,,0,0
,,SOA, 496,8102,16601,Directed Study,"Robinson,Robin A",1,1,0,Closed,Independent Study,,,,,,,,,,NOROOM,0,0
Business,Acct Fince,ACT, 211,1,14185,Princ of Accounting I,"Griffin,Michael P",41,43,-2,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-117,15,0
,,ACT, 211,2,14180,Princ of Accounting I,"Griffin,Michael P",41,44,-3,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-117,15,0
,,ACT, 211,3,14232,Princ of Accounting I,"Han,Shipeng",41,42,-1,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,DION-114,15,0
,,ACT, 211,4,14234,Princ of Accounting I,"Hsieh,Tien-Shih",41,41,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,TEX 102,15,0
,,ACT, 211,5,14299,Princ of Accounting I,"Walter,Bruce H",41,52,-11,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,DION-114,15,0
,,ACT, 211,6,14221,Princ of Accounting I,"Gupta,Dawn M",41,41,0,Closed,Lecture,,,Y,,,,,6:30 PM,9:30 PM,SENG-113,15,0
,,ACT, 211,7,14237,Princ of Accounting I,"Hsieh,Tien-Shih",41,41,0,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-215,15,0
,,ACT, 211,8,14163,Princ of Accounting I,"Du,Chan",41,41,0,Closed,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,LARTS-215,15,0
,,ACT, 211,09H,14175,Princ of Accounting I,"Griffin,Michael P",5,9,-4,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-117,5,0
,,ACT, 211,6102,16190,Princ of Accounting I,"Gupta,Dawn M",2,1,1,Open,Lecture,,,Y,,,,,6:30 PM,9:30 PM,SENG-113,0,0
,,ACT, 211,7101,14742,Princ of Accounting I,"Du,Chan",25,18,7,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 211,7110,14743,Princ of Accounting I,"Du,Chan",25,5,20,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 211,8101,14639,Princ of Accounting I,"Du,Chan",3,2,1,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,LARTS-215,0,0
,,ACT, 211,8102,15123,Princ of Accounting I,"Gupta,Dawn M",3,3,0,Closed,Lecture,,,Y,,,,,6:30 PM,9:30 PM,SENG-113,0,0
,,ACT, 212,1,14286,Princ of Accounting II,"Ta,Hai Q",41,32,9,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LARTS-215,15,0
,,ACT, 212,2,14287,Princ of Accounting II,"Ta,Hai Q",41,36,5,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-215,15,0
,,ACT, 212,3,14276,Princ of Accounting II,"Demello,Michelle Lynn",41,35,6,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-117,15,0
,,ACT, 212,8101,14821,Princ of Accounting II,"Demello,Michelle Lynn",5,3,2,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-117,0,0
,,ACT, 311,1,14252,Intermediate Accounting I,"Han,Shipeng",30,29,1,Open,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,SENG-113,15,0
,,ACT, 311,2,14253,Intermediate Accounting I,"Hsieh,Tien-Shih",7,7,0,Closed,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,AUD-007,15,0
,,ACT, 311,3,14254,Intermediate Accounting I,"Lin,Ling",40,25,15,Open,Lecture,,,,Y,,,,6:30 PM,9:30 PM,SENG-118,15,0
,,ACT, 311,4,14255,Intermediate Accounting I,"Lin,Ling",40,40,0,Closed,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,SENG-117,15,0
,,ACT, 311,7101,14783,Intermediate Accounting I,"Lin,Ling",25,21,4,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 312,1,14258,Intermediate Accounting II,"Lin,Ling",35,34,1,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,DION-109,15,0
,,ACT, 312,7101,14784,Intermediate Accounting II,"Lin,Ling",25,22,3,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 351,1,14277,Cost Accounting,"Song,Liang",44,44,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-113,15,0
,,ACT, 351,2,14278,Cost Accounting,"Song,Liang",35,28,7,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,SENG-117,15,0
,,ACT, 355,1,14198,Accounting Information Systems,"Griffin,Michael P",42,43,-1,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-215,15,0
,,ACT, 355,7101,15840,Accounting Information Systems,"Griffin,Michael P",25,23,2,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 399,1,14201,Internship in Accounting,"Griffin,Michael P",10,3,7,Open,Practicum,,,,,,,,,,,10,0
,,ACT, 401,1,14229,Auditing,"Gupta,Dawn M",33,32,1,Open,Lecture,Y,,Y,,,,,5:00 PM,6:15 PM,SENG-113,15,0
,,ACT, 401,2,14226,Auditing,"Gupta,Dawn M",35,29,6,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,SENG-113,15,0
,,ACT, 401,8101,15183,Auditing,"Gupta,Dawn M",10,8,2,Open,Lecture,Y,,Y,,,,,5:00 PM,6:15 PM,SENG-113,0,0
,,ACT, 411,1,14280,Taxation,"Szargowicz,Lisa A",35,37,-2,Closed,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-116,10,0
,,ACT, 411,2,14288,Taxation,"Ta,Hai Q",35,36,-1,Closed,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,DION-110,15,0
,,ACT, 411,8101,14641,Taxation,"Szargowicz,Lisa A",5,4,1,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-116,0,0
,,ACT, 421,1,14301,Advanced  Financial Accounting,"Wu,Jia",40,37,3,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,DION-109,15,0
,,ACT, 444,1,14165,Finan Statmnt Analy Firm Valua,"Du,Chan",35,26,9,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,DION-115,15,0
,,ACT, 454,1,14167,Financial Statement Analysis,"Du,Chan",30,19,11,Open,Lecture,,,,Y,,,,6:30 PM,9:30 PM,SENG-114,15,0
,,ACT, 454,8101,14900,Financial Statement Analysis,"Du,Chan",10,9,1,Closed,Lecture,,,,Y,,,,6:30 PM,9:30 PM,SENG-114,0,0
,,ACT, 495,01H,15782,Independent Study,"Wu,Jia",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,ACT, 500,1,15875,Financial Accounting,"Walter,Bruce H",3,3,0,Closed,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,CVPA-255,0,0
,,ACT, 500,2,15876,Financial Accounting,"Walter,Bruce H",3,2,1,Open,Lecture,Y,,Y,,,,,2:00 PM,3:15 PM,CVPA-255,0,0
,,ACT, 500,2101,14795,Financial Accounting,"Walter,Bruce H",0,19,-19,Closed,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,CVPA-255,0,0
,,ACT, 500,2102,14796,Financial Accounting,"Walter,Bruce H",0,20,-20,Closed,Lecture,Y,,Y,,,,,2:00 PM,3:15 PM,CVPA-255,0,0
,,ACT, 500,7101,15172,Financial Accounting,"Wu,Jia",25,27,-2,Closed,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 500,7107,14502,Financial Accounting,"Wu,Jia",25,0,25,Closed,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 500,7108,14507,Financial Accounting,"Wu,Jia",25,0,25,Closed,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 511,1,16157,Intermediate Accounting I,"Hsieh,Tien-Shih",15,7,8,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,AUD-007,10,0
,,ACT, 650,1,14302,Accounting For Decision Making,"Wu,Jia",30,24,6,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,LARTS-215,0,0
,,ACT, 650,2,14284,Accounting For Decision Making,"Szargowicz,Lisa A",25,23,2,Open,Lecture,,,,Y,,,,6:30 PM,9:30 PM,TEX 102,15,0
,,ACT, 650,7101,15274,Accounting For Decision Making,"Wu,Jia",1,7,-6,Closed,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 650,7110,14646,Accounting For Decision Making,"Wu,Jia",24,24,0,Closed,Lecture,,,,,,,,,,ONLINE,0,0
,,ACT, 650,8101,14902,Accounting For Decision Making,"Szargowicz,Lisa A",5,5,0,Closed,Lecture,,,,Y,,,,6:30 PM,9:30 PM,TEX 102,0,0
,,ACT, 670,1,15776,Financial Statement Analysis,"Du,Chan",10,11,-1,Closed,Lecture,,,,Y,,,,6:30 PM,9:30 PM,SENG-114,0,0
,,ACT, 670,8101,15972,Financial Statement Analysis,"Du,Chan",10,1,9,Closed,Lecture,,,,Y,,,,6:30 PM,9:30 PM,SENG-114,0,0
,,ACT, 680,1,15777,Forensic Accounting,"Da Fonseca,Laura",25,18,7,Open,Lecture,,Y,,,,,,6:30 PM,9:30 PM,SENG-118,15,0
,,ACT, 680,8101,15834,Forensic Accounting,"Da Fonseca,Laura",5,4,1,Open,Lecture,,Y,,,,,,6:30 PM,9:30 PM,SENG-118,0,0
,,FIN, 301,1,14145,Financial Analysis UMD SMF,"Anderson,Michael H",20,11,9,Open,Practicum,,,Y,,,,,2:00 PM,3:50 PM,CVPA-105,15,0
,,FIN, 301,1,14145,Financial Analysis UMD SMF,"Anderson,Michael H",20,11,9,Open,Practicum,,,Y,,,,,4:00 PM,4:50 PM,SENG-117,15,0
,,FIN, 312,1,14268,Business Finance,"Puri,Tribhuvan N",45,44,1,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,LARTS-215,15,0
,,FIN, 312,2,14308,Business Finance,"Xu,Zhaojin (Lily)",45,47,-2,Closed,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-115,15,0
,,FIN, 312,3,14306,Business Finance,"Xu,Zhaojin (Lily)",40,42,-2,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-118,15,0
,,FIN, 312,4,14260,Business Finance,"Nguyen,Duong",49,56,-7,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,SENG-117,15,0
,,FIN, 312,5,14267,Business Finance,"Puri,Tribhuvan N",45,42,3,Open,Lecture,Y,,,,,,,6:30 PM,9:30 PM,LARTS-215,15,0
,,FIN, 312,06H,14304,Business Finance,"Xu,Zhaojin (Lily)",5,6,-1,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-118,5,0
,,FIN, 312,7101,14746,Business Finance,"Puri,Tribhuvan N",25,14,11,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,FIN, 312,7110,14747,Business Finance,"Puri,Tribhuvan N",25,1,24,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,FIN, 312,8101,14824,Business Finance,"Puri,Tribhuvan N",5,3,2,Open,Lecture,Y,,,,,,,6:30 PM,9:30 PM,LARTS-215,0,0
,,FIN, 383,1,14263,Investment Analysis,"Nguyen,Duong",40,38,2,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-117,15,0
,,FIN, 397,1,14311,Financial Modeling,"Xu,Zhaojin (Lily)",45,47,-2,Closed,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,TEX 001,15,0
,,FIN, 398,1,14150,Financial Institutions,"Anderson,Michael H",40,39,1,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,SENG-113,15,0
,,FIN, 399,1,14205,Internship in Finance,"Griffin,Michael P",10,3,7,Open,Practicum,,,,,,,,,,,10,0
,,FIN, 484,1,14265,Adv Investment Analysis,"Nguyen,Duong",40,39,1,Open,Lecture,,Y,,,,,,6:30 PM,9:30 PM,SENG-114,15,0
,,FIN, 484,8101,14826,Adv Investment Analysis,"Nguyen,Duong",5,2,3,Open,Lecture,,Y,,,,,,6:30 PM,9:30 PM,SENG-114,0,0
,,FIN, 485,1,14294,Seminar,"Vasudevan,Gopala",40,32,8,Open,Seminar,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-217,15,0
,,FIN, 493,1,14152,Financial Mgmnt Of Corporation,"Anderson,Michael H",35,36,-1,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,DION-114,25,0
,,FIN, 493,2,15161,Financial Mgmnt Of Corporation,"Anderson,Michael H",35,35,0,Closed,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,SENG-115,25,0
,,FIN, 494,1,14270,Internatl Financial Mgmt,"Puri,Tribhuvan N",35,30,5,Open,Lecture,Y,,Y,,,,,5:00 PM,6:15 PM,LARTS-215,15,0
,,FIN, 494,7101,15978,Internatl Financial Mgmt,"Vasudevan,Gopala",25,5,20,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,FIN, 494,8101,14899,Internatl Financial Mgmt,"Puri,Tribhuvan N",5,1,4,Open,Lecture,Y,,Y,,,,,5:00 PM,6:15 PM,LARTS-215,0,0
,,FIN, 500,1,15871,Economic Concepts Mgrs,"Jackson,Raymond",3,3,0,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,ELM-OCCL,0,0
,,FIN, 500,2,15872,Economic Concepts Mgrs,"Jackson,Raymond",3,4,-1,Closed,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,ELM-0CCL,0,0
,,FIN, 500,2101,14647,Economic Concepts Mgrs,"Jackson,Raymond",0,19,-19,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,ELM-0CCL,0,0
,,FIN, 500,2102,14800,Economic Concepts Mgrs,"Jackson,Raymond",0,20,-20,Closed,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,ELM-0CCL,0,0
,,FIN, 650,3,14297,Fin For Decision Making,"Vasudevan,Gopala",25,34,-9,Closed,Lecture,,Y,,,,,,6:30 PM,9:30 PM,DION-109,15,0
,,FIN, 650,7110,14650,Fin For Decision Making,"Vasudevan,Gopala",25,21,4,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,FIN, 650,8101,14648,Fin For Decision Making,"Vasudevan,Gopala",5,5,0,Closed,Lecture,,Y,,,,,,6:30 PM,9:30 PM,DION-109,0,0
,,FIN, 672,7101,14898,Internatl Financial Mgmt,"Puri,Tribhuvan N",25,18,7,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,FIN, 690,1,14919,Special Topics,"Vasudevan,Gopala",20,22,-2,Closed,Lecture,,,Y,,,,,6:30 PM,9:30 PM,SENG-114,15,0
,,FIN, 690,8101,14903,Special Topics,"Vasudevan,Gopala",5,2,3,Open,Lecture,,,Y,,,,,6:30 PM,9:30 PM,SENG-114,0,0
,,FIN, 695,1,16620,Independent Study,"Vasudevan,Gopala",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,FIN, 695,2,16825,Independent Study,"Nguyen,Duong",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,Decision &,MIS, 101,1,14365,The Business Organization,"Mangini,Elizabeth Mary",0,34,-34,Closed,Lecture,Y,,Y,,,,,12:00 PM,12:50 PM,SENG-118,7,0
,,MIS, 101,01L1,14366,The Business Organization,"Mangini,Elizabeth Mary",0,34,-34,Closed,Laboratory,,,,,Y,,,12:00 PM,12:50 PM,TEX 001,7,0
,,MIS, 101,2,14376,The Business Organization,"Mangini,Elizabeth Mary",0,13,-13,Closed,Lecture,Y,,Y,,,,,1:00 PM,1:50 PM,SENG-118,10,0
,,MIS, 101,02L1,14377,The Business Organization,"Mangini,Elizabeth Mary",0,13,-13,Closed,Laboratory,,,,,Y,,,1:00 PM,1:50 PM,TEX 001,10,0
,,MIS, 101,3,14378,The Business Organization,"Rai,Bharatendra",0,26,-26,Closed,Lecture,,Y,,,,,,8:00 AM,9:15 AM,SENG-117,10,0
,,MIS, 101,03L1,14379,The Business Organization,"Rai,Bharatendra",0,26,-26,Closed,Laboratory,,,,Y,,,,8:00 AM,9:15 AM,TEX 001,10,0
,,MIS, 101,4,14380,The Business Organization,"Fernandes,Jessica",25,18,7,Open,Lecture,,,,Y,,,,8:00 AM,9:15 AM,SENG-117,10,0
,,MIS, 101,04L1,14381,The Business Organization,"Fernandes,Jessica",25,18,7,Open,Laboratory,,Y,,,,,,8:00 AM,9:15 AM,TEX 001,10,0
,,MIS, 101,05H,14368,The Business Organization,"Mangini,Elizabeth Mary",5,15,-10,Closed,Lecture,Y,,Y,,,,,1:00 PM,1:50 PM,SENG-118,5,0
,,MIS, 101,05L1,14369,The Business Organization,"Mangini,Elizabeth Mary",5,15,-10,Closed,Laboratory,,,,,Y,,,1:00 PM,1:50 PM,TEX 001,5,0
,,MIS, 101,6,15746,The Business Organization,"Mangini,Elizabeth Mary",0,28,-28,Closed,Lecture,,,,Y,,,,2:00 PM,3:15 PM,CVPA-101,10,0
,,MIS, 101,06L,15747,The Business Organization,"Mangini,Elizabeth Mary",0,28,-28,Closed,Laboratory,,Y,,,,,,2:00 PM,3:15 PM,TEX 001,10,0
,,MIS, 101,6101,16301,The Business Organization,"Mangini,Elizabeth Mary",3,2,1,Open,Lecture,Y,,Y,,,,,12:00 PM,12:50 PM,SENG-118,0,0
,,MIS, 101,61L1,16302,The Business Organization,"Mangini,Elizabeth Mary",3,2,1,Open,Laboratory,,,,,Y,,,12:00 PM,12:50 PM,TEX 001,0,0
,,MIS, 312,1,14384,Web-Based App Dev&Prog,"Wang,Shouhong",30,12,18,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,TEX 001,15,0
,,MIS, 315,1,14388,Information Systems,"Huang,Rui",45,45,0,Closed,Lecture,,,,,Y,,,12:00 PM,12:50 PM,SENG-118,15,0
,,MIS, 315,1,14388,Information Systems,"Huang,Rui",45,45,0,Closed,Lecture,Y,,Y,,,,,12:00 PM,12:50 PM,TEX 001,15,0
,,MIS, 315,2,14389,Information Systems,"Huang,Rui",43,46,-3,Closed,Lecture,,,,,Y,,,1:00 PM,1:50 PM,SENG-118,15,0
,,MIS, 315,2,14389,Information Systems,"Huang,Rui",43,46,-3,Closed,Lecture,Y,,Y,,,,,1:00 PM,1:50 PM,TEX 001,15,0
,,MIS, 315,3,14393,Information Systems,"Huang,Rui",44,44,0,Closed,Lecture,,,,Y,,,,12:30 PM,1:45 PM,SENG-114,15,0
,,MIS, 315,3,14393,Information Systems,"Huang,Rui",44,44,0,Closed,Lecture,,Y,,,,,,12:30 PM,1:45 PM,TEX 001,15,0
,,MIS, 315,4,14394,Information Systems,"Li,Yuzhu",45,45,0,Closed,Lecture,,,,Y,,,,3:30 PM,4:45 PM,SENG-113,15,0
,,MIS, 315,4,14394,Information Systems,"Li,Yuzhu",45,45,0,Closed,Lecture,,Y,,,,,,3:30 PM,4:45 PM,TEX 001,15,0
,,MIS, 315,5,14396,Information Systems,"Lander,Donald J",44,44,0,Closed,Lecture,,,Y,,,,,6:30 PM,7:45 PM,TEX 001,15,0
,,MIS, 315,5,14396,Information Systems,"Lander,Donald J",44,44,0,Closed,Lecture,,,Y,,,,,7:45 PM,9:30 PM,DION-109,15,0
,,MIS, 315,7101,14752,Information Systems,"Wang,Shouhong",25,20,5,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,MIS, 315,7110,14753,Information Systems,"Wang,Shouhong",25,3,22,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,MIS, 315,8101,14827,Information Systems,"Lander,Donald J",5,5,0,Closed,Lecture,,,Y,,,,,6:30 PM,7:45 PM,TEX 001,0,0
,,MIS, 315,8101,14827,Information Systems,"Lander,Donald J",5,5,0,Closed,Lecture,,,Y,,,,,7:45 PM,9:30 PM,DION-109,0,0
,,MIS, 322,1,14403,Info Systems Analysis&Design,"Wang,Shouhong",30,28,2,Open,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,TEX 001,15,0
,,MIS, 399,1,14209,Internship Management Info Sys,"Griffin,Michael P",10,1,9,Open,Practicum,,,,,,,,,,,10,0
,,MIS, 432,1,14406,Database Design&Implementation,"Wang,Shouhong",30,24,6,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,TEX 001,15,0
,,MIS, 461,1,14408,Management of Info Resources,"Huang,Rui",40,30,10,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,TEX 001,15,0
,,MIS, 481,1,14409,Electron Commerce/Electron Bus,"Shi,Zhengzhong",30,14,16,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,TEX 001,15,0
,,MIS, 496,1,15780,Directed Study,"Shea,Timothy P",4,4,0,Closed,Independent Study,,,,,,,,,,,0,0
,,MIS, 650,1,14410,Information Tech Mgmnt,"Shea,Timothy P",25,28,-3,Closed,Lecture,,,Y,,,,,6:30 PM,9:30 PM,LARTS-215,15,0
,,MIS, 650,2200,16462,Information Tech Mgmnt,"Shea,Timothy P",5,1,4,Open,Lecture,,,Y,,,,,6:30 PM,9:30 PM,LARTS-215,0,0
,,MIS, 650,7101,14055,Information Tech Mgmnt,"Shea,Timothy P",25,26,-1,Closed,Lecture,,,,,,,,,,ONLINE,10,0
,,MIS, 650,7110,14865,Information Tech Mgmnt,"Wang,Shouhong",25,24,1,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,MIS, 650,8101,14828,Information Tech Mgmnt,"Shea,Timothy P",5,4,1,Open,Lecture,,,Y,,,,,6:30 PM,9:30 PM,LARTS-215,0,0
,,MIS, 675,1,15163,Managing Projects,"Sirisomboonsuk,Pinyarat",20,19,1,Open,Lecture,,,Y,,,,,6:30 PM,7:45 PM,DION-109,15,0
,,MIS, 675,1,15163,Managing Projects,"Sirisomboonsuk,Pinyarat",20,19,1,Open,Lecture,,,Y,,,,,7:45 PM,9:30 PM,TEX 001,15,0
,,MIS, 675,8101,15166,Managing Projects,"Sirisomboonsuk,Pinyarat",5,1,4,Open,Lecture,,,Y,,,,,6:30 PM,7:45 PM,DION-109,0,0
,,MIS, 675,8101,15166,Managing Projects,"Sirisomboonsuk,Pinyarat",5,1,4,Open,Lecture,,,Y,,,,,7:45 PM,9:30 PM,TEX 001,0,0
,,MIS, 699,1,16728,Internship in MIS,"Shea,Timothy P",1,1,0,Closed,Other,,,,,,,,,,,0,0
,,POM, 212,1,14413,Business Statistics,"Summerfield,Nichalin S",45,48,-3,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-118,15,0
,,POM, 212,2,14415,Business Statistics,"Summerfield,Nichalin S",45,47,-2,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,SENG-114,15,0
,,POM, 212,3,14416,Business Statistics,"Sirisomboonsuk,Pinyarat",45,45,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-215,15,0
,,POM, 212,4,14417,Business Statistics,"Li,Meng",45,40,5,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-105,15,0
,,POM, 212,05H,14414,Business Statistics,"Summerfield,Nichalin S",4,5,-1,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-118,4,0
,,POM, 212,6,15649,Business Statistics,"Rai,Bharatendra",45,39,6,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-114,15,0
,,POM, 212,6101,16191,Business Statistics,"Li,Meng",2,1,1,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-105,0,0
,,POM, 212,7101,14334,Business Statistics,"Summerfield,Nichalin S",25,16,9,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,POM, 212,7110,14756,Business Statistics,"Summerfield,Nichalin S",25,2,23,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,POM, 212,8101,14829,Business Statistics,"Li,Meng",3,3,0,Closed,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-105,0,0
,,POM, 333,1,14424,Quant Business Analysis,"Summerfield,Nichalin S",41,45,-4,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,TEX 102,15,0
,,POM, 333,2,14425,Quant Business Analysis,"Summerfield,Nichalin S",40,42,-2,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,SENG-114,15,0
,,POM, 333,3,14426,Quant Business Analysis,"Azadivar,Sharon M.",40,41,-1,Closed,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,DION-105,15,0
,,POM, 333,4,14427,Quant Business Analysis,"Azadivar,Sharon M.",40,39,1,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-117,15,0
,,POM, 333,5,14428,Quant Business Analysis,"Braha,Dan",35,50,-15,Closed,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-110,15,0
,,POM, 333,7101,14757,Quant Business Analysis,"Rai,Bharatendra",25,15,10,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,POM, 333,7110,14758,Quant Business Analysis,"Rai,Bharatendra",25,2,23,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,POM, 333,8101,14830,Quant Business Analysis,"Braha,Dan",5,3,2,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-110,0,0
,,POM, 345,1,14429,Operations Management,"Wang,Gang",42,43,-1,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,DION-114,15,0
