Academic Group,Academic Organization,Subject,Catalog Number,Section,Session,Class Number,Title,CLASS_INSTRUCTOR_NAME,Instructor Emplid,Room Capacity,Room Capacity Request,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Minimum Units,Maximum Units,Waitlist Cap,Waitlist Total
,,BNG, 418,1,1,5153,Bio Interact-Material Surface,"Fan,Qinguo",286903,48,36,36,13,23,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,3,3,15,0
,,BNG, 418,1,1,5153,Bio Interact-Material Surface,"Fan,Qinguo",1535755,48,36,36,13,23,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,3,3,15,0
,,BNG, 495,1,1,16835,Independent Study,"Yang,Chen-Lu",286705,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,BNG, 512,1,1,5156,Molecular Bioengineering,"Ferreira,Tracie L",784568,48,36,36,1,35,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,TEX 102,3,3,15,0
,,BNG, 514,1,1,5620,Biosoft Materials and Fluids,"Kim,Yong K",297524,56,36,36,0,36,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,TEX 101,3,3,15,0
,,BNG, 518,1,1,5157,Bio Interact-Material Surface,"Fan,Qinguo",286903,48,36,36,1,35,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,3,3,15,0
,,BNG, 518,1,1,5157,Bio Interact-Material Surface,"Fan,Qinguo",1535755,48,36,36,1,35,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,3,3,15,0
,Mech Engr,MNE, 231,1,1,5039,Material Science,"El Wakil,Sherif D",286905,93,84,84,98,-14,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LIB-205,4,4,15,0
,,MNE, 231,01L1,1,5040,Material Science,,,10,14,14,16,-2,Closed,Laboratory,Y,,,,,,,12:00 PM,1:50 PM,SENG-110,4,4,10,0
,,MNE, 231,01L2,1,5041,Material Science,"El Wakil,Sherif D",286905,10,14,14,16,-2,Closed,Laboratory,Y,,,,,,,2:00 PM,3:50 PM,SENG-110,4,4,10,0
,,MNE, 231,01L3,1,5042,Material Science,,,10,14,14,15,-1,Closed,Laboratory,,,Y,,,,,12:00 PM,1:50 PM,SENG-110,4,4,10,0
,,MNE, 231,01L4,1,5043,Material Science,,,10,14,14,16,-2,Closed,Laboratory,,,Y,,,,,2:00 PM,3:50 PM,SENG-110,4,4,10,0
,,MNE, 231,01L5,1,5044,Material Science,,,10,14,14,19,-5,Closed,Laboratory,,Y,,,,,,2:00 PM,3:50 PM,SENG-110,4,4,10,0
,,MNE, 231,01L6,1,5045,Material Science,"El Wakil,Sherif D",286905,10,14,14,16,-2,Closed,Laboratory,,,,,Y,,,2:00 PM,3:50 PM,SENG-110,4,4,10,0
,,MNE, 231,01R1,1,5046,Material Science,"El Wakil,Sherif D",286905,130,84,84,98,-14,Closed,Recitation,,,,,Y,,,4:00 PM,4:50 PM,DION-116,4,4,15,0
,,MNE, 296,1,1,16811,Directed Study,"Chalivendra,Vijaya",784567,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1,1,0,0
,,MNE, 332,1,1,5047,Fluid Mechanics,"Laoulache,Raymond N",287256,89,60,60,87,-27,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LIB-207,4,4,45,0
,,MNE, 332,01L1,1,5048,Fluid Mechanics,"Laoulache,Raymond N",287256,12,20,20,28,-8,Closed,Laboratory,Y,,,,,,,11:00 AM,12:50 PM,SENG-107,4,4,15,0
,,MNE, 332,01L2,1,5049,Fluid Mechanics,"Laoulache,Raymond N",287256,12,20,20,30,-10,Closed,Laboratory,Y,,,,,,,3:00 PM,4:50 PM,SENG-107,4,4,15,0
,,MNE, 332,01L3,1,5050,Fluid Mechanics,"Laoulache,Raymond N",287256,12,20,20,29,-9,Closed,Laboratory,,Y,,,,,,3:00 PM,4:50 PM,SENG-107,4,4,15,0
,,MNE, 332,01R1,1,5051,Fluid Mechanics,"Laoulache,Raymond N",287256,89,60,60,87,-27,Closed,Recitation,,,,,Y,,,3:00 PM,3:50 PM,LIB-207,4,4,45,0
,,MNE, 345,1,1,5052,Design for Manufacturing,"Huang,Wenzhen",784972,89,80,80,87,-7,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LIB-207,4,4,15,0
,,MNE, 345,01L1,1,5053,Design for Manufacturing,"Huang,Wenzhen",784972,8,20,20,22,-2,Closed,Laboratory,,Y,,,,,,2:00 PM,3:50 PM,SENG-111,4,4,15,0
,,MNE, 345,01L2,1,5054,Design for Manufacturing,"Huang,Wenzhen",784972,8,20,20,22,-2,Closed,Laboratory,,,Y,,,,,4:00 PM,5:50 PM,SENG-111,4,4,15,0
,,MNE, 345,01L3,1,5055,Design for Manufacturing,"Huang,Wenzhen",784972,8,20,20,22,-2,Closed,Laboratory,,,,Y,,,,2:00 PM,3:50 PM,SENG-111,4,4,15,0
,,MNE, 345,01L4,1,5056,Design for Manufacturing,"Huang,Wenzhen",784972,8,20,20,21,-1,Closed,Laboratory,,,,Y,,,,4:00 PM,5:50 PM,SENG-111,4,4,15,0
,,MNE, 345,01R1,1,5057,Design for Manufacturing,"Huang,Wenzhen",784972,89,80,80,87,-7,Closed,Recitation,,,,,Y,,,10:00 AM,10:50 AM,LIB-207,4,4,15,0
,,MNE, 400,1,1,16815,Engineering Internship,"Amirzadeh Goghari,Afsoon",1251664,,1,1,1,0,Closed,Practicum,,,,,,,,,,,3,3,0,0
,,MNE, 421,1,1,5058,Thermal Systems Design,"Raessi,Mehdi",1207679,89,64,64,52,12,Open,Lecture,Y,,Y,,,,,10:00 AM,10:50 AM,LIB-207,4,4,15,0
,,MNE, 421,01L1,1,5059,Thermal Systems Design,"Raessi,Mehdi",1207679,12,16,16,12,4,Open,Laboratory,,Y,,,,,,10:00 AM,11:50 AM,SENG-107,4,4,10,0
,,MNE, 421,01L2,1,5060,Thermal Systems Design,"Raessi,Mehdi",1207679,12,16,16,16,0,Closed,Laboratory,,Y,,,,,,12:00 PM,1:50 PM,SENG-107,4,4,10,0
,,MNE, 421,01L3,1,5061,Thermal Systems Design,"Raessi,Mehdi",1207679,12,16,16,16,0,Closed,Laboratory,,,Y,,,,,1:00 PM,2:50 PM,SENG-107,4,4,10,0
,,MNE, 421,01L4,1,5062,Thermal Systems Design,"Raessi,Mehdi",1207679,12,16,16,8,8,Open,Laboratory,,,Y,,,,,3:00 PM,4:50 PM,SENG-107,4,4,10,0
,,MNE, 421,01R1,1,5063,Thermal Systems Design,"Raessi,Mehdi",1207679,130,64,64,52,12,Open,Recitation,,,,,Y,,,2:00 PM,3:50 PM,DION-116,4,4,15,0
,,MNE, 427,1,1,5064,Fuel Cells,"Bhowmick,Sankha",286912,60,23,23,31,-8,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,DION-110,3,3,15,0
,,MNE, 427,2200,CE6,16518,Fuel Cells,"Bhowmick,Sankha",286912,60,7,7,7,0,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,DION-110,3,3,0,0
,,MNE, 452,1,1,5065,Mechanics of Material II,"Chalivendra,Vijaya",784567,30,30,30,17,13,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,SENG-109,3,3,15,0
,,MNE, 457,1,1,5066,Vibration and Sound,"Brown,David A",296987,50,30,30,18,12,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-113,3,3,15,0
,,MNE, 457,2200,CE6,16391,Vibration and Sound,"Brown,David A",296987,50,7,7,7,0,Closed,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-113,3,3,0,0
,,MNE, 497,1,1,5068,ME Design Project I,"Foster,Donald A",285964,150,110,110,42,68,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LIB-206,2,2,15,0
,,MNE, 500,1,1,5069,Mechanical Engineering Seminar,"Raessi,Mehdi",1207679,,15,15,16,-1,Closed,Seminar,,,,,,,,,,,0.5,0.5,10,0
,,MNE, 503,1,1,5070,Continuum Mechanics,"Chalivendra,Vijaya",784567,25,20,20,13,7,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-108,3,3,15,0
,,MNE, 504,1,1,5071,Adv Mechanics Of Fluids,"Fowler,Alex J",286900,30,12,12,9,3,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-109,3,3,10,0
,,MNE, 525,1,1,5074,Bioengineering Fundamentals,"Fowler,Alex J",286900,25,20,20,9,11,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-108,3,3,15,0
,,MNE, 539,1,1,5075,Engineering Optimization,"Azadivar,Farhad",287666,50,20,20,12,8,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-113,3,3,15,0
,,MNE, 564,1,1,14908,Continuous Process Improvement,"Huang,Wenzhen",784972,25,13,13,16,-3,Closed,Lecture,,Y,,Y,,,,6:30 PM,7:45 PM,SENG-108,3,3,15,0
,,MNE, 564,2200,CE6,16520,Continuous Process Improvement,"Huang,Wenzhen",784972,25,7,7,7,0,Closed,Lecture,,Y,,Y,,,,6:30 PM,7:45 PM,SENG-108,3,3,0,0
,,MNE, 570,1,1,16527,Reading and Research,"Chalivendra,Vijaya",784567,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,MNE, 580,1,1,15240,Masters Thesis,"Tandon,Amit",287043,,10,10,4,6,Open,Thesis Research,,,,,,,,,,,0,6,10,0
,,MNE, 580,2,1,15241,Masters Thesis,"Tandon,Amit",287043,,10,10,2,8,Open,Thesis Research,,,,,,,,,,,0,6,10,0
,,MNE, 580,3,1,15242,Masters Thesis,"Tandon,Amit",287043,,10,10,0,10,Open,Thesis Research,,,,,,,,,,,0,6,10,0
,,MNE, 580,4,1,16424,Masters Thesis,"Laoulache,Raymond N",287256,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,6,0,0
,,MNE, 580,5,1,16637,Masters Thesis,"Rice,John M",297515,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,6,0,0
,,MNE, 580,6,1,16647,Masters Thesis,"Chalivendra,Vijaya",784567,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,6,0,0
,,MNE, 590,1,1,16628,Masters Project,"Azadivar,Farhad",287666,,2,2,1,1,Open,Thesis Research,,,,,,,,,,,3,3,0,0
,,MNE, 590,2,1,16636,Masters Project,"Huang,Wenzhen",784972,,2,2,2,0,Closed,Thesis Research,,,,,,,,,,,3,3,0,0
,Physics,PHY, 101,1,1,5466,Introduction to Physics I,,,89,89,89,88,1,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LIB-207,3,3,15,0
,,PHY, 101,2,1,5467,Introduction to Physics I,"Dave,Pranav Mayank",1482536,89,89,89,47,42,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LIB-207,3,3,15,0
,,PHY, 103,1,1,5468,General Physics Lab I,"Khan,Mehbub Rehman",1400813,48,35,35,27,8,Open,Laboratory,,,,,Y,,,4:00 PM,5:50 PM,SENG-207,1,1,15,0
,,PHY, 103,2,1,5469,General Physics Lab I,"Yonika,Alec William",1574794,48,35,35,36,-1,Closed,Laboratory,,,Y,,,,,3:00 PM,4:50 PM,SENG-207,1,1,15,0
,,PHY, 109,1,1,5470,Freshman Seminar I,"Hirshfeld,Alan",287111,20,20,20,10,10,Open,Seminar,,Y,,Y,,,,3:30 PM,4:45 PM,SENG-102,3,3,10,0
,,PHY, 112,1,1,5471,Physics for Science & Eng II,"Kagan,David",1369769,130,96,96,76,20,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,DION-116,4,4,15,0
,,PHY, 112,01L1,1,5473,Physics for Science & Eng II,"Coffey,Justin William",1245000,48,48,48,48,0,Closed,Laboratory,Y,,,,,,,2:00 PM,3:50 PM,SENG-201,4,4,15,0
,,PHY, 112,01L2,1,5475,Physics for Science & Eng II,"Yonika,Alec William",1574794,48,48,48,28,20,Open,Laboratory,,,Y,,,,,2:00 PM,3:50 PM,SENG-201,4,4,15,0
,,PHY, 112,01R1,1,5472,Physics for Science & Eng II,"Kagan,David",1369769,48,48,48,46,2,Open,Recitation,Y,,,,,,,12:00 PM,12:50 PM,SENG-201,4,4,15,0
,,PHY, 112,01R2,1,5474,Physics for Science & Eng II,"Kagan,David",1369769,48,48,48,30,18,Open,Recitation,,,Y,,,,,12:00 PM,12:50 PM,SENG-201,4,4,15,0
,,PHY, 112,2,1,5476,Physics for Science & Eng II,"Kagan,David",1369769,93,96,96,67,29,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LIB-205,4,4,15,0
,,PHY, 112,02L1,1,5479,Physics for Science & Eng II,"Duff Jr,William A",1080881,48,48,48,47,1,Open,Laboratory,,Y,,,,,,5:00 PM,6:50 PM,SENG-201,4,4,15,0
,,PHY, 112,02L2,1,5480,Physics for Science & Eng II,"Duff Jr,William A",1080881,48,48,48,20,28,Open,Laboratory,,,,Y,,,,5:00 PM,6:50 PM,SENG-201,4,4,15,0
,,PHY, 112,02R1,1,5477,Physics for Science & Eng II,"Kagan,David",1369769,48,48,48,47,1,Open,Recitation,Y,,,,,,,1:00 PM,1:50 PM,SENG-201,4,4,15,0
,,PHY, 112,02R2,1,5478,Physics for Science & Eng II,"Kagan,David",1369769,48,48,48,20,28,Open,Recitation,,,Y,,,,,1:00 PM,1:50 PM,SENG-201,4,4,15,0
,,PHY, 113,1,1,5481,Classical Physics I,"Fisher,Robert",1050254,150,120,120,131,-11,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LIB-206,4,4,15,0
,,PHY, 113,01L1,1,5486,Classical Physics I,"Fisher,Robert",1050254,48,30,30,31,-1,Closed,Laboratory,Y,,,,,,,5:00 PM,6:50 PM,SENG-207,4,4,15,0
,,PHY, 113,01L2,1,5487,Classical Physics I,"Khan,Mehbub Rehman",1400813,48,30,30,35,-5,Closed,Laboratory,,Y,,,,,,4:00 PM,5:50 PM,SENG-207,4,4,15,0
,,PHY, 113,01L3,1,5488,Classical Physics I,"Fisher,Robert",1050254,48,30,30,32,-2,Closed,Laboratory,,,Y,,,,,5:00 PM,6:50 PM,SENG-207,4,4,15,0
,,PHY, 113,01L4,1,5489,Classical Physics I,"Coffey,Justin William",1245000,48,30,30,33,-3,Closed,Laboratory,,,,Y,,,,4:00 PM,5:50 PM,SENG-207,4,4,15,0
,,PHY, 113,01R1,1,5482,Classical Physics I,"Kashyap,Rahul",1274805,56,30,30,31,-1,Closed,Recitation,Y,,,,,,,4:00 PM,4:50 PM,TEX 101,4,4,15,0
,,PHY, 113,01R2,1,5483,Classical Physics I,"Khan,Mehbub Rehman",1400813,130,30,30,35,-5,Closed,Recitation,,Y,,,,,,3:00 PM,3:50 PM,DION-116,4,4,15,0
,,PHY, 113,01R3,1,5484,Classical Physics I,"Bolinger,Jillian",1201495,56,30,30,32,-2,Closed,Recitation,,,Y,,,,,4:00 PM,4:50 PM,TEX 101,4,4,15,0
,,PHY, 113,01R4,1,5485,Classical Physics I,"Bolinger,Jillian",1201495,130,30,30,33,-3,Closed,Recitation,,,,Y,,,,3:00 PM,3:50 PM,DION-116,4,4,15,0
,,PHY, 114,1,1,5490,Classical Physics II,"Kagan,David",1369769,130,24,24,16,8,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,DION-116,4,4,15,0
,,PHY, 114,01L1,1,5492,Classical Physics II,"Coffey,Justin William",1245000,48,24,24,16,8,Open,Laboratory,Y,,,,,,,4:00 PM,5:50 PM,SENG-201,4,4,15,0
,,PHY, 114,01R1,1,5491,Classical Physics II,"Kashyap,Rahul",1274805,35,24,24,16,8,Open,Recitation,Y,,,,,,,3:00 PM,3:50 PM,SENG-215,4,4,15,0
,,PHY, 114,2,1,5493,Classical Physics II,"Kagan,David",1369769,93,24,24,24,0,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LIB-205,4,4,15,0
,,PHY, 114,02L1,1,5495,Classical Physics II,"Duff Jr,William A",1080881,48,24,24,24,0,Closed,Laboratory,,,Y,,,,,4:00 PM,5:50 PM,SENG-201,4,4,15,0
,,PHY, 114,02R1,1,5494,Classical Physics II,"Kashyap,Rahul",1274805,35,24,24,24,0,Closed,Recitation,,,Y,,,,,3:00 PM,3:50 PM,SENG-215,4,4,15,0
,,PHY, 115,1,1,5496,Intro Classical Physics,"Khanna,Gaurav",285305,48,20,20,21,-1,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,TEX 102,3,3,10,0
,,PHY, 115,01R1,1,5497,Intro Classical Physics,"Yonika,Alec William",1574794,40,20,20,21,-1,Closed,Recitation,,,,,Y,,,1:00 PM,1:50 PM,SENG-210,3,3,10,0
,,PHY, 120,1,1,5498,Prin Engineering & Technology,"Silva,John",297379,48,20,20,13,7,Open,Lecture,Y,,Y,,,,,4:00 PM,5:15 PM,LARTS-210,3,3,5,0
,,PHY, 151,1,1,5499,Intro Astronomy,"Hirshfeld,Alan",287111,93,89,89,84,5,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LIB-205,3,3,15,0
,,PHY, 151,6101,CE3,14608,Intro Astronomy,"Silva,John",297379,89,30,30,28,2,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,LIB-207,3,3,0,0
,,PHY, 162,1,1,5500,"Sci,Tech&Soc II:Environ","Silva,John",297379,89,89,89,86,3,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LIB-207,3,3,15,0
,,PHY, 162,2101,1,16417,"Sci,Tech&Soc II:Environ","Silva,John",297379,36,20,0,22,-22,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,10:30 AM,FRCE-203,3,3,0,0
,,PHY, 171,1,1,5501,Planet Earth I,"Silva,John",297379,89,60,60,60,0,Closed,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,LIB-207,3,3,15,0
,,PHY, 182,01H,1,5502,Intro to the Weather,"Silva,John",297379,20,20,20,9,11,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,SENG-102,3,3,15,0
,,PHY, 225,1,1,5503,Intro Expermt Physics I,"O'Rielly,Grant V",287099,16,10,10,9,1,Open,Lecture,,Y,Y,,,,,1:00 PM,1:50 PM,SENG-306,3,3,10,0
,,PHY, 225,01L1,1,5504,Intro Expermt Physics I,"O'Rielly,Grant V",287099,16,10,10,9,1,Open,Laboratory,,,,,Y,,,2:00 PM,4:50 PM,SENG-306,3,3,10,0
,,PHY, 300,1,1,13922,Undergraduate Seminar I,"Fisher,Robert",1050254,25,20,20,6,14,Open,Seminar,Y,,Y,,Y,,,2:00 PM,2:50 PM,SENG-108,3,3,15,0
,,PHY, 313,1,1,5505,Mechanics,"Khanna,Gaurav",285305,20,20,20,10,10,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-102,3,3,15,0
,,PHY, 341,1,1,5506,Mod Phys & Quant Mech I,"Wang,Jianyi Jay",287038,20,20,20,8,12,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-102,3,3,15,0
,,PHY, 412,1,1,5507,Elec & Magnt Fields II,"Hsu,Jongping",287110,20,20,20,0,20,Open,Lecture,Y,,,,,,,10:00 AM,11:50 AM,SENG-102,3,3,15,0
,,PHY, 412,1,1,5507,Elec & Magnt Fields II,"Hsu,Jongping",287110,20,20,20,0,20,Open,Lecture,,,,Y,,,,2:00 PM,2:50 PM,SENG-102,3,3,15,0
,,PHY, 421,1,1,5509,Advanced Physics Lab I,"Hirshfeld,Alan",287111,16,10,10,5,5,Open,Laboratory,,Y,,Y,,,,10:45 AM,12:35 PM,SENG-306,3,3,10,0
,,PHY, 480,1,1,16617,Undergraduate Research,"Wang,Jianyi Jay",287038,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,PHY, 480,2,1,16629,Undergraduate Research,"O'Rielly,Grant V",287099,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,PHY, 496,1,1,15744,Directed Study,"Hirshfeld,Alan",287111,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,PHY, 510,1,1,5510,Special Topics,"Wang,Jianyi Jay",287038,20,20,20,13,7,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-102,3,3,15,0
,,PHY, 510,2,1,5511,Special Topics,"Kagan,David",1369769,20,20,20,11,9,Open,Lecture,,,,,Y,,,9:00 AM,9:50 AM,SENG-306,3,3,15,0
,,PHY, 510,2,1,5511,Special Topics,"Kagan,David",1369769,20,20,20,11,9,Open,Lecture,Y,,Y,,,,,2:00 PM,2:50 PM,SENG-102,3,3,15,0
,,PHY, 531,1,1,5512,Quantum Mechanics I,"Hsu,Jongping",287110,16,20,20,9,11,Open,Lecture,,,Y,,Y,,,11:30 AM,12:45 PM,SENG-306,3,3,15,0
,,PHY, 612,1,1,5508,Electromagnet Theory II,"Hsu,Jongping",287110,20,20,20,8,12,Open,Lecture,Y,,,,,,,10:00 AM,11:50 AM,SENG-102,3,3,15,0
,,PHY, 612,1,1,5508,Electromagnet Theory II,"Hsu,Jongping",287110,20,20,20,8,12,Open,Lecture,,,,Y,,,,2:00 PM,2:50 PM,SENG-102,3,3,15,0
,,PHY, 685,1,1,5513,Graduate Research,"Fisher,Robert",1050254,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,1,0
,,PHY, 685,2,1,5514,Graduate Research,"Khanna,Gaurav",285305,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,1,0
,,PHY, 685,3,1,5515,Graduate Research,"Hsu,Jongping",287110,,1,1,0,1,Open,Research,,,,,,,,,,,0,3,1,0
,,PHY, 685,4,1,5516,Graduate Research,"O'Rielly,Grant V",287099,,1,1,0,1,Open,Research,,,,,,,,,,,0,3,1,0
,,PHY, 685,5,1,5517,Graduate Research,"Wang,Jianyi Jay",287038,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,1,0
,,PHY, 685,6,1,5518,Graduate Research,"Zarrillo,Marguerite L",287035,,1,1,0,1,Open,Research,,,,,,,,,,,0,3,1,0
,,PHY, 685,7,1,16700,Graduate Research,"Wang,Jianyi Jay",287038,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,0,0
,,PHY, 685,8,1,16771,Graduate Research,"Khanna,Gaurav",285305,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,0,0
,,PHY, 690,1,1,5519,Graduate Thesis,"Fisher,Robert",1050254,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,3,3,1,0
,,PHY, 690,2,1,5520,Graduate Thesis,"Khanna,Gaurav",285305,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,3,3,1,0
,,PHY, 690,3,1,5521,Graduate Thesis,"Hsu,Jongping",287110,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,3,3,1,0
,,PHY, 690,4,1,5522,Graduate Thesis,"O'Rielly,Grant V",287099,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,3,3,1,0
,,PHY, 690,5,1,5523,Graduate Thesis,"Wang,Jianyi Jay",287038,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,3,3,1,0
,,PHY, 690,6,1,5524,Graduate Thesis,"Zarrillo,Marguerite L",287035,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,3,3,1,0
,UMass Dmth,BMB, 520,1,1,12858,Quantitative Physiology,"Hasaba,Ali",414284,60,8,8,5,3,Open,Lecture,Y,,,,,,,5:00 PM,8:00 PM,DION-114,3,3,8,0
,,BMB, 530,1,1,15557,Instrumentation & Lab Experien,"Silby,Mark W",1207686,,1,1,1,0,Closed,Laboratory,,,,,,,,,,,3,3,0,0
,,BMB, 530,2,1,16113,Instrumentation & Lab Experien,"Moisander,Pia H",1207678,,1,1,1,0,Closed,Laboratory,,,,,,,,,,,3,3,0,0
,,BMB, 540,1,1,12760,Adv Cell & Molecular Biology,"Guo,Maolin",287196,20,10,10,7,3,Open,Lecture,,Y,,,,,,1:00 PM,4:00 PM,SENG-307B,3,3,10,0
,,BMB, 620,1,1,12955,Capstone Project,"Silby,Mark W",1207686,,1,1,0,1,Open,Research,,,,,,,,,,,3,3,1,0
,,BMB, 620,2,1,15706,Capstone Project,"Brigham,Christopher J",517138,,1,1,1,0,Closed,Research,,,,,,,,,,,3,3,0,0
,,BMB, 630,1,1,12761,Independent Research,"Guo,Maolin",287196,,1,1,1,0,Closed,Research,,,,,,,,,,,3,6,1,0
,,BMB, 630,2,1,15756,Independent Research,"Brigham,Christopher J",517138,,1,1,0,1,Open,Research,,,,,,,,,,,3,6,0,0
,,BMB, 630,3,1,16512,Independent Research,"Fan,Qinguo",286903,,3,3,1,2,Open,Research,,,,,,,,,,,3,6,0,0
,,BMB, 630,4,1,16697,Independent Research,"Vasudev,Milana C",1535755,,1,1,1,0,Closed,Research,,,,,,,,,,,3,6,0,0
,,BMB, 710,1,1,15517,Doctoral Seminar,"Brigham,Christopher J",517138,,10,10,5,5,Open,Seminar,,,,,,,,,,,1,1,0,0
,,BMB, 720,1,1,12956,Doctoral Dissertation Research,"Drew,Robert Edward",1136093,,10,10,0,10,Open,Research,,,,,,,,,,,0,9,10,0
,,BMB, 720,2,1,16118,Doctoral Dissertation Research,"Bhowmick,Sankha",286912,,3,3,1,2,Open,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,3,1,12957,Doctoral Dissertation Research,"Bernal,Diego",783073,,10,10,0,10,Open,Research,,,,,,,,,,,0,9,10,0
,,BMB, 720,4,1,12762,Doctoral Dissertation Research,"Guo,Maolin",287196,,1,1,0,1,Open,Research,,,,,,,,,,,0,9,1,0
,,BMB, 720,5,1,12958,Doctoral Dissertation Research,"Silby,Mark W",1207686,,10,10,0,10,Open,Research,,,,,,,,,,,0,9,10,0
,,BMB, 720,8,1,12763,Doctoral Dissertation Research,"Cai,Shuowei",355624,,1,1,0,1,Open,Research,,,,,,,,,,,0,9,1,0
,,BMB, 720,9,1,12959,Doctoral Dissertation Research,"Bromage,Erin",969601,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,1,0
,,BMB, 720,10,1,15365,Doctoral Dissertation Research,"Guo,Maolin",287196,,1,1,2,-1,Closed,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,11,1,15553,Doctoral Dissertation Research,"Silby,Mark W",1207686,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,12,1,15657,Doctoral Dissertation Research,"Bucci,Vanni",1446641,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,13,1,16134,Doctoral Dissertation Research,"Bernal,Diego",783073,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,14,1,16198,Doctoral Dissertation Research,"Drew,Robert Edward",1136093,,10,10,1,9,Open,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,15,1,16272,Doctoral Dissertation Research,"Cai,Shuowei",355624,,5,5,2,3,Open,Research,,,,,,,,,,,0,9,0,0
,,BMB, 720,16,1,16355,Doctoral Dissertation Research,"Ferreira,Tracie L",784568,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,0,0
Law School,Law School,LAW, 500,1,1,14322,Academic Skills Lab,"Clifford,Ralph",1190684,89,30,65,58,7,Open,Lecture,,,Y,,,,,3:00 PM,3:50 PM,LAW-232,0,0,15,0
